Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
93553,Deprivation score (IMD 2019),E92000001,England,A83012,William Brown Centre,GP,Persons,All ages,,,2019,38.713633618022,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83013,Neasham Road Surgery,GP,Persons,All ages,,,2019,34.0324891022315,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83014,Belmont & Sherburn Medical Group,GP,Persons,All ages,,,2019,18.4533733217843,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83015,Station View Medical Centre,GP,Persons,All ages,,,2019,32.1734991571641,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83016,Tanfield View Medical Group,GP,Persons,All ages,,,2019,32.2090129106936,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83018,Consett Medical Centre,GP,Persons,All ages,,,2019,22.6742787489976,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83020,North House Surgery,GP,Persons,All ages,,,2019,29.7461858143347,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83021,Auckland Medical Group,GP,Persons,All ages,,,2019,32.0058441324943,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83022,The Medical Group,GP,Persons,All ages,,,2019,25.428326359492,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83023,Stanley Medical Group,GP,Persons,All ages,,,2019,33.771525,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83024,West Rainton Surgery,GP,Persons,All ages,,,2019,26.9589578066584,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83025,Bishopgate Medical Centre,GP,Persons,All ages,,,2019,35.8813161135306,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83026,Sacriston Medical Centre,GP,Persons,All ages,,,2019,23.9860894587452,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83027,Coxhoe Medical Practice,GP,Persons,All ages,,,2019,19.0139904776772,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83028,Middle Chare Medical Group,GP,Persons,All ages,,,2019,20.1582947886145,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83029,Great Lumley Surgery,GP,Persons,All ages,,,2019,16.0117541514783,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83030,Dunelm Medical Practice,GP,Persons,All ages,,,2019,21.1177036017435,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83031,Carmel Medical Practice,GP,Persons,All ages,,,2019,17.3615468523354,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83032,Woodview Medical Practice,GP,Persons,All ages,,,2019,25.4468960934354,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83033,Pelton & Fellrose Medical Group,GP,Persons,All ages,,,2019,26.012258438231,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83034,Blacketts Medical Practice,GP,Persons,All ages,,,2019,25.6613615847048,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83035,The Weardale Practice,GP,Persons,All ages,,,2019,19.4549919073531,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83036,Chastleton Medical Group,GP,Persons,All ages,,,2019,9.70986058718861,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83037,Bewick Crescent Surgery,GP,Persons,All ages,,,2019,24.8789576319954,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83038,Cedars Medical Group,GP,Persons,All ages,,,2019,18.4868978230337,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83040,Clifton Court Medical Practice,GP,Persons,All ages,,,2019,33.8197803941216,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83041,Murton Medical Centre,GP,Persons,All ages,,,2019,31.7202370134184,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83043,Old Forge Surgery,GP,Persons,All ages,,,2019,19.2234043494287,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83044,The Horden Group Practice,GP,Persons,All ages,,,2019,43.3022100635737,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83045,Ferryhill and Chilton Medical Practice,GP,Persons,All ages,,,2019,34.0068141434263,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83046,Barnard Castle Surgery,GP,Persons,All ages,,,2019,15.1141874232839,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83047,Denmark Street Surgery,GP,Persons,All ages,,,2019,30.0275925026969,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83048,Rockliffe Court Surgery,GP,Persons,All ages,,,2019,11.6867727030389,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83049,Queens Road Surgery,GP,Persons,All ages,,,2019,20.393225531605,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83050,Cestria Health Centre,GP,Persons,All ages,,,2019,19.2427999036454,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83051,Marlborough Surgery,GP,Persons,All ages,,,2019,28.4675643554782,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83052,Bishops Close Medical Practice,GP,Persons,All ages,,,2019,27.0683472560622,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83054,Skerne Medical Group,GP,Persons,All ages,,,2019,20.8183085773382,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83055,Cheveley Park Medical Ctr,GP,Persons,All ages,,,2019,12.1574260368664,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83057,East Durham Medical Group,GP,Persons,All ages,,,2019,41.9392298390847,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83060,Pinfold Medical Practice,GP,Persons,All ages,,,2019,22.0554873524452,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83061,Gainford Surgery,GP,Persons,All ages,,,2019,13.7635522951772,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83066,Jubilee Medical Group,GP,Persons,All ages,,,2019,32.2850377340824,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83070,St George's Medical Practice,GP,Persons,All ages,,,2019,10.9233940647482,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83071,The New Seaham Medical Group,GP,Persons,All ages,,,2019,27.8080085140888,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83072,Lanchester Medical Centre,GP,Persons,All ages,,,2019,13.6341305996682,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83073,Drs Lambert & Ng,GP,Persons,All ages,,,2019,33.5045569546687,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83074,Pease Way Medical Centre,GP,Persons,All ages,,,2019,29.624191124818,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83075,Byron Medical Practice,GP,Persons,All ages,,,2019,29.3045467091295,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83610,Wingate Medical Practice Intrahealth,GP,Persons,All ages,,,2019,34.242769703173,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83616,Bevan Medical Group,GP,Persons,All ages,,,2019,39.5707418191188,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83617,Browney House Surgery,GP,Persons,All ages,,,2019,22.2600510865421,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83618,Oakfields Health Group,GP,Persons,All ages,,,2019,24.4442419003539,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83619,Southdene Medical Centre,GP,Persons,All ages,,,2019,41.5638028034406,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83622,The Haven Surgery,GP,Persons,All ages,,,2019,25.9540006116208,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83626,Evenwood Medical Practice,GP,Persons,All ages,,,2019,32.2496749877631,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83627,Silverdale Family Practice,GP,Persons,All ages,,,2019,35.4403927272727,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83634,West Cornforth Medical Centre,GP,Persons,All ages,,,2019,37.3133760901163,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83635,Bowburn Medical Centre,GP,Persons,All ages,,,2019,20.121897810219,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83636,Leadgate Surgery,GP,Persons,All ages,,,2019,25.8918775954454,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83637,Gardiner Crescent,GP,Persons,All ages,,,2019,29.121662078785,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83641,Parkgate Surgery,GP,Persons,All ages,,,2019,38.1031091821795,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A83644,Annfield Plain Surgery,GP,Persons,All ages,,,2019,33.3359410437236,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84002,The Rothbury Practice,GP,Persons,All ages,,,2019,16.6389494897077,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84005,Bedlingtonshire Med.Group,GP,Persons,All ages,,,2019,23.5460501562104,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84006,Alnwick Medical Group,GP,Persons,All ages,,,2019,15.0150333750068,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84007,Ponteland Medical Group,GP,Persons,All ages,,,2019,8.73982469160566,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84008,Belford Medical Practice,GP,Persons,All ages,,,2019,21.4577512837687,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84009,Railway Medical Group,GP,Persons,All ages,,,2019,36.9309406202144,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84011,White Medical Group,GP,Persons,All ages,,,2019,8.85348354127953,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84013,The Gables Medical Group,GP,Persons,All ages,,,2019,30.4173648192771,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84014,Marine Medical Group,GP,Persons,All ages,,,2019,34.4427103903331,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84016,Prudhoe Medical Group,GP,Persons,All ages,,,2019,13.3991811403509,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84018,Corbridge Health Centre,GP,Persons,All ages,,,2019,10.3435074477227,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84020,Guidepost Medical Group,GP,Persons,All ages,,,2019,26.6920495938961,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84022,Coquet Medical Group,GP,Persons,All ages,,,2019,23.8652982678496,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84024,Burn Brae Medical Group,GP,Persons,All ages,,,2019,13.2743204368175,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84025,Cramlington Medical Group,GP,Persons,All ages,,,2019,24.9446094394064,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84026,Well Close Medical Group,GP,Persons,All ages,,,2019,22.3530797831139,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84027,Bellingham Practice,GP,Persons,All ages,,,2019,17.8658021390374,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84028,Seaton Park Medical Group,GP,Persons,All ages,,,2019,33.0641332406893,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84029,Widdrington Surgery,GP,Persons,All ages,,,2019,19.5452845345345,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84030,Village Medical Group,GP,Persons,All ages,,,2019,21.409926337141,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84031,Greystoke Surgery,GP,Persons,All ages,,,2019,13.9073800168103,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84032,Cheviot Medical Group,GP,Persons,All ages,,,2019,20.0901588669951,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84033,The Sele Medical Practice,GP,Persons,All ages,,,2019,13.2687806728232,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84034,Haltwhistle Medical Group,GP,Persons,All ages,,,2019,20.4278477755941,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84035,Riversdale Surgery,GP,Persons,All ages,,,2019,12.1672232142857,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
93553,Deprivation score (IMD 2019),E92000001,England,A84036,Wellway Medical Group,GP,Persons,All ages,,,2019,25.292603435518,,,,,,,,Cannot be calculated,Not compared,Not compared,20190000,,,1y
